Id,PostCode,PostTown,DependentLocality,DoubleDependentLocality,ThoroughfareDescriptor,DependentThoroughfareDescriptor,BuildingNumber,BuildingName,SubBuildingName,POBox,DepartmentName,OrganisationName,UDPRN,PostcodeType,SUOrganisationIndicator,DeliveryPointSuffix,AddressKey,OrganisationKey,NumberOfHouseholds,LocalityKey
1702,PL1 2HU,PLYMOUTH,,,Citadel Road,,161,,,,,George Guest House,18912458,S,Y,1B,28386723,1433940,1,7775
1703,PL1 2HU,PLYMOUTH,,,Citadel Road,,159,,,,,,18912459,S, ,1A,36707399,0,1,7775
1704,PL1 2HU,PLYMOUTH,,,Citadel Road,,175,,,,,,53555135,S, ,1X,37751598,0,1,7775
1705,PL1 2HU,PLYMOUTH,,,Citadel Road,,177,,,,,,53555136,S, ,1Y,37751599,0,1,7775
1706,PL1 2HU,PLYMOUTH,,,Citadel Road,,167,,,,,,18912456,S, ,1F,38323367,0,1,7775
1707,PL1 2HU,PLYMOUTH,,,Citadel Road,, ,175a,,,,,54915487,S, ,1Z,39434062,0,1,7775
1708,PL1 2HU,PLYMOUTH,,,Citadel Road,,171,,,,,,18912455,S, ,1H,41214734,0,1,7775
1709,PL1 2HX,PLYMOUTH,,,Zion Street,,1,,,,,,18912469,S, ,1A,11751923,0,1,7775
1710,PL1 2HX,PLYMOUTH,,,Zion Street,,11,,,,,,18912470,S, ,1B,11751924,0,1,7775
1711,PL1 2HX,PLYMOUTH,,,Zion Street,,13,,,,,,18912471,S, ,1D,11751925,0,1,7775
1712,PL1 2HX,PLYMOUTH,,,Zion Street,,15,,,,,,18912472,S, ,1E,11751926,0,1,7775
1713,PL1 2HX,PLYMOUTH,,,Zion Street,,17,,,,,,18912473,S, ,1F,11751927,0,1,7775
1714,PL1 2HX,PLYMOUTH,,,Zion Street,,19,,,,,,18912474,S, ,1G,11751928,0,1,7775
1715,PL1 2HX,PLYMOUTH,,,Zion Street,,21,,,,,,18912475,S, ,1H,11751929,0,1,7775
1716,PL1 2HX,PLYMOUTH,,,Zion Street,,23,,,,,,18912476,S, ,1J,11751930,0,1,7775
1717,PL1 2HX,PLYMOUTH,,,Zion Street,,25,,,,,,18912477,S, ,1L,11751931,0,1,7775
1718,PL1 2HX,PLYMOUTH,,,Zion Street,,27,,,,,,18912478,S, ,1N,11751932,0,1,7775
1719,PL1 2HX,PLYMOUTH,,,Zion Street,,29,,,,,,18912479,S, ,1P,11751933,0,1,7775
1720,PL1 2HX,PLYMOUTH,,,Zion Street,,3,,,,,,18912480,S, ,1Q,11751934,0,1,7775
1721,PL1 2HX,PLYMOUTH,,,Zion Street,,31,,,,,,18912481,S, ,1R,11751935,0,1,7775
1722,PL1 2HX,PLYMOUTH,,,Zion Street,,5,,,,,,18912482,S, ,1S,11751936,0,1,7775
1723,PL1 2HX,PLYMOUTH,,,Zion Street,,7,,,,,,18912483,S, ,1T,11751937,0,1,7775
1724,PL1 2HX,PLYMOUTH,,,Zion Street,,9,,,,,,18912484,S, ,1U,11751938,0,1,7775
1725,PL1 2HY,PLYMOUTH,,,Zion Street,,33,,,,,,18912485,S, ,1A,11751939,0,1,7775
1726,PL1 2HY,PLYMOUTH,,,Zion Street,,34,,,,,,18912486,S, ,1B,11751940,0,1,7775
1727,PL1 2HY,PLYMOUTH,,,Zion Street,,35,,,,,,18912487,S, ,1D,11751941,0,1,7775
1728,PL1 2HY,PLYMOUTH,,,Zion Street,,36,,,,,,18912488,S, ,1E,11751942,0,1,7775
1729,PL1 2HY,PLYMOUTH,,,Zion Street,,37,,,,,,18912489,S, ,1F,11751943,0,1,7775
1730,PL1 2HY,PLYMOUTH,,,Zion Street,,38,,,,,,18912490,S, ,1G,11751944,0,1,7775
1731,PL1 2HY,PLYMOUTH,,,Zion Street,,39,,,,,,18912491,S, ,1H,11751945,0,1,7775
1732,PL1 2HY,PLYMOUTH,,,Zion Street,,40,,,,,,18912492,S, ,1J,11751946,0,1,7775
1733,PL1 2HY,PLYMOUTH,,,Zion Street,,41,,,,,,18912493,S, ,1L,11751947,0,1,7775
1734,PL1 2HY,PLYMOUTH,,,Zion Street,,43,,,,,,18912494,S, ,1N,11751948,0,1,7775
1735,PL1 2HY,PLYMOUTH,,,Zion Street,,45,,,,,,18912495,S, ,1P,11751949,0,1,7775
1736,PL1 2HY,PLYMOUTH,,,Zion Street,,47,,,,,,18912496,S, ,1Q,11751950,0,1,7775
1737,PL1 2HY,PLYMOUTH,,,Zion Street,,49,,,,,,18912497,S, ,1R,11751951,0,1,7775
1738,PL1 2HY,PLYMOUTH,,,Zion Street,,51,,,,,,18912498,S, ,1S,11751952,0,1,7775
1739,PL1 2HZ,PLYMOUTH,,,Zion Street,,10,,,,,,18912499,S, ,1A,11751953,0,1,7775
1740,PL1 2HZ,PLYMOUTH,,,Zion Street,,12,,,,,,18912500,S, ,1B,11751954,0,1,7775
1741,PL1 2HZ,PLYMOUTH,,,Zion Street,,14,,,,,,18912501,S, ,1D,11751955,0,1,7775
1742,PL1 2HZ,PLYMOUTH,,,Zion Street,,16,,,,,,18912502,S, ,1E,11751956,0,1,7775
1743,PL1 2HZ,PLYMOUTH,,,Zion Street,,18,,,,,,18912503,S, ,1F,11751957,0,1,7775
1744,PL1 2HZ,PLYMOUTH,,,Zion Street,,2,,,,,,18912504,S, ,1G,11751958,0,1,7775
1745,PL1 2HZ,PLYMOUTH,,,Zion Street,,20,,,,,,18912505,S, ,1H,11751959,0,1,7775
1746,PL1 2HZ,PLYMOUTH,,,Zion Street,,22,,,,,,18912506,S, ,1J,11751960,0,1,7775
1747,PL1 2HZ,PLYMOUTH,,,Zion Street,,24,,,,,,18912507,S, ,1L,11751961,0,1,7775
1748,PL1 2HZ,PLYMOUTH,,,Zion Street,,26,,,,,,18912508,S, ,1N,11751962,0,1,7775
1749,PL1 2HZ,PLYMOUTH,,,Zion Street,,28,,,,,,18912509,S, ,1P,11751963,0,1,7775
1750,PL1 2HZ,PLYMOUTH,,,Zion Street,,30,,,,,,18912510,S, ,1Q,11751964,0,1,7775
1751,PL1 2HZ,PLYMOUTH,,,Zion Street,,32,,,,,,18912511,S, ,1R,11751965,0,1,7775
1752,PL1 2HZ,PLYMOUTH,,,Zion Street,,4,,,,,,18912512,S, ,1S,11751966,0,1,7775
1753,PL1 2HZ,PLYMOUTH,,,Zion Street,,6,,,,,,18912513,S, ,1T,11751967,0,1,7775
1754,PL1 2HZ,PLYMOUTH,,,Zion Street,,8,,,,,,18912514,S, ,1U,11751968,0,1,7775
1755,PL1 2JA,PLYMOUTH,,,Hoe Street,,18,,,,,,18912531,S, ,1A,11751969,0,1,7775
1756,PL1 2JA,PLYMOUTH,,,Hoe Street,,20,,,,,,18912534,S, ,1B,11751970,0,3,7775
1757,PL1 2JA,PLYMOUTH,,,Hoe Street,,21,,,,,,18912535,S, ,1D,11751971,0,1,7775
1758,PL1 2JA,PLYMOUTH,,,Hoe Street,,22,,,,,,18912536,S, ,1E,11751972,0,1,7775
1759,PL1 2JA,PLYMOUTH,,,Hoe Street,,23,,,,,,18912537,S, ,1F,11751973,0,1,7775
1760,PL1 2JA,PLYMOUTH,,,Hoe Street,, ,18a,,,,,18912532,S, ,1H,18509989,0,1,7775
1761,PL1 2JA,PLYMOUTH,,,Hoe Street,,19,Hoegate Court,Flat 1,,,,18912515,S, ,1J,23567861,0,1,7775
1762,PL1 2JA,PLYMOUTH,,,Hoe Street,,19,Hoegate Court,Flat 2,,,,18912522,S, ,1L,23567862,0,1,7775
1763,PL1 2JA,PLYMOUTH,,,Hoe Street,,19,Hoegate Court,Flat 3,,,,18912523,S, ,1N,23567863,0,1,7775
1764,PL1 2JA,PLYMOUTH,,,Hoe Street,,19,Hoegate Court,Flat 4,,,,18912524,S, ,1P,23567864,0,1,7775
1765,PL1 2JA,PLYMOUTH,,,Hoe Street,,19,Hoegate Court,Flat 5,,,,18912525,S, ,1Q,23567865,0,1,7775
1766,PL1 2JA,PLYMOUTH,,,Hoe Street,,19,Hoegate Court,Flat 6,,,,18912526,S, ,1R,23567866,0,1,7775
1767,PL1 2JA,PLYMOUTH,,,Hoe Street,,19,Hoegate Court,Flat 7,,,,18912527,S, ,1S,23567867,0,1,7775
1768,PL1 2JA,PLYMOUTH,,,Hoe Street,,19,Hoegate Court,Flat 8,,,,18912528,S, ,1T,23567868,0,1,7775
1769,PL1 2JA,PLYMOUTH,,,Hoe Street,,19,Hoegate Court,Flat 9,,,,18912529,S, ,1U,23567869,0,1,7775
1770,PL1 2JA,PLYMOUTH,,,Hoe Street,,19,Hoegate Court,Flat 10,,,,18912516,S, ,1W,23567870,0,1,7775
1771,PL1 2JA,PLYMOUTH,,,Hoe Street,,19,Hoegate Court,Flat 11,,,,18912517,S, ,1X,23567871,0,1,7775
1772,PL1 2JA,PLYMOUTH,,,Hoe Street,,19,Hoegate Court,Flat 12,,,,18912518,S, ,1Y,23567872,0,1,7775
1773,PL1 2JA,PLYMOUTH,,,Hoe Street,,19,Hoegate Court,Flat 14,,,,18912519,S, ,2A,23567874,0,1,7775
1774,PL1 2JA,PLYMOUTH,,,Hoe Street,,19,Hoegate Court,Flat 15,,,,18912520,S, ,2B,23567875,0,1,7775
1775,PL1 2JA,PLYMOUTH,,,Hoe Street,,19,Hoegate Court,Flat 16,,,,18912521,S, ,2D,23567876,0,1,7775
1776,PL1 2JA,PLYMOUTH,,,Hoe Street,, ,18b,,,,,18912533,S, ,2E,26536645,0,1,7775
1777,PL1 2JA,PLYMOUTH,,,Hoe Street,,24,,,,,Margaret McMillan Nursery,18912530,S,Y,1G,31674126,2558044,1,7775
1778,PL1 2JB,PLYMOUTH,,,Hoegate Street,, ,7a,,,,,18912558,S, ,1B,18509991,0,1,7775
1779,PL1 2JB,PLYMOUTH,,,Hoegate Street,, ,7b,,,,,18912559,S, ,1D,18509992,0,1,7775
1780,PL1 2JB,PLYMOUTH,,,Hoegate Street,, ,7c,,,,,18912560,S, ,1E,18509993,0,1,7775
1781,PL1 2JB,PLYMOUTH,,,Hoegate Street,, ,7d,,,,,18912561,S, ,1F,18509994,0,1,7775
1782,PL1 2JB,PLYMOUTH,,,Hoegate Street,, ,7e,,,,,18912562,S, ,1G,18509995,0,1,7775
1783,PL1 2JB,PLYMOUTH,,,Hoegate Street,, ,7f,,,,,18912563,S, ,1H,18509996,0,1,7775
1784,PL1 2JB,PLYMOUTH,,,Hoegate Street,, ,7g,,,,,18912564,S, ,1J,18509997,0,1,7775
1785,PL1 2JB,PLYMOUTH,,,Hoegate Street,, ,7h,,,,,18912565,S, ,1L,18509998,0,1,7775
1786,PL1 2JB,PLYMOUTH,,,Hoegate Street,, ,Blackfriars Cottage,,,,,18912538,S, ,1N,20463077,0,1,7775
1787,PL1 2JB,PLYMOUTH,,,Hoegate Street,,1,Elspeth Sitters House,Flat 1,,,,18912539,S, ,1R,25029269,0,1,7775
1788,PL1 2JB,PLYMOUTH,,,Hoegate Street,,1,Elspeth Sitters House,Flat 2,,,,18912548,S, ,1S,25029270,0,1,7775
1789,PL1 2JB,PLYMOUTH,,,Hoegate Street,,1,Elspeth Sitters House,Flat 3,,,,18912549,S, ,1T,25029271,0,1,7775
1790,PL1 2JB,PLYMOUTH,,,Hoegate Street,,1,Elspeth Sitters House,Flat 4,,,,18912550,S, ,1U,25029272,0,1,7775
1791,PL1 2JB,PLYMOUTH,,,Hoegate Street,,1,Elspeth Sitters House,Flat 5,,,,18912551,S, ,1W,25029273,0,1,7775
1792,PL1 2JB,PLYMOUTH,,,Hoegate Street,,1,Elspeth Sitters House,Flat 6,,,,18912552,S, ,1X,25029274,0,1,7775
1793,PL1 2JB,PLYMOUTH,,,Hoegate Street,,1,Elspeth Sitters House,Flat 7,,,,18912553,S, ,1Y,25029275,0,1,7775
1794,PL1 2JB,PLYMOUTH,,,Hoegate Street,,1,Elspeth Sitters House,Flat 8,,,,18912554,S, ,1Z,25029276,0,1,7775
1795,PL1 2JB,PLYMOUTH,,,Hoegate Street,,1,Elspeth Sitters House,Flat 9,,,,18912555,S, ,2A,25029277,0,1,7775
1796,PL1 2JB,PLYMOUTH,,,Hoegate Street,,1,Elspeth Sitters House,Flat 10,,,,18912540,S, ,2B,25029278,0,1,7775
1797,PL1 2JB,PLYMOUTH,,,Hoegate Street,,1,Elspeth Sitters House,Flat 11,,,,18912541,S, ,2D,25029279,0,1,7775
1798,PL1 2JB,PLYMOUTH,,,Hoegate Street,,1,Elspeth Sitters House,Flat 12,,,,18912542,S, ,2E,25029280,0,1,7775
1799,PL1 2JB,PLYMOUTH,,,Hoegate Street,,1,Elspeth Sitters House,Flat 14,,,,18912543,S, ,2F,25029281,0,1,7775
1800,PL1 2JB,PLYMOUTH,,,Hoegate Street,,1,Elspeth Sitters House,Flat 15,,,,18912544,S, ,2G,25029282,0,1,7775
1801,PL1 2JB,PLYMOUTH,,,Hoegate Street,,1,Elspeth Sitters House,Flat 16,,,,18912545,S, ,2H,25029283,0,1,7775
1802,PL1 2JB,PLYMOUTH,,,Hoegate Street,,1,Elspeth Sitters House,Flat 17,,,,18912546,S, ,2J,25029284,0,1,7775
1803,PL1 2JB,PLYMOUTH,,,Hoegate Street,,1,Elspeth Sitters House,Flat 18,,,,18912547,S, ,2L,25029285,0,1,7775
1804,PL1 2JB,PLYMOUTH,,,Hoegate Street,, ,Hoegate House,,,,,18912556,S, ,1Q,39386591,0,1,7775
1805,PL1 2JD,PLYMOUTH,,,Hoe Gardens,,1,,,,,,18912566,S, ,1A,11751976,0,1,7775
1806,PL1 2JD,PLYMOUTH,,,Hoe Gardens,,2,,,,,,18912567,S, ,1B,11751977,0,1,7775
1807,PL1 2JD,PLYMOUTH,,,Hoe Gardens,,3,,,,,,18912568,S, ,1D,11751978,0,1,7775
1808,PL1 2JD,PLYMOUTH,,,Hoe Gardens,,4,,,,,,18912569,S, ,1E,11751979,0,1,7775
1809,PL1 2JD,PLYMOUTH,,,Hoe Gardens,,5,,,,,,18912570,S, ,1F,11751980,0,1,7775
1810,PL1 2JD,PLYMOUTH,,,Hoe Gardens,,6,,,,,,18912571,S, ,1G,11751981,0,1,7775
1811,PL1 2JD,PLYMOUTH,,,Hoe Gardens,,7,,,,,,18912572,S, ,1H,11751982,0,1,7775
1812,PL1 2JD,PLYMOUTH,,,Hoe Gardens,,8,,,,,,18912574,S, ,1J,11751983,0,2,7775
1813,PL1 2JD,PLYMOUTH,,,Hoe Gardens,, ,8a,,,,,18912575,S, ,1L,26386672,0,1,7775
1814,PL1 2JD,PLYMOUTH,,,Hoe Gardens,, ,7a,,,,,18912573,S, ,1N,29757678,0,1,7775
1815,PL1 2JD,PLYMOUTH,,,Hoe Gardens,, ,6a,,,,,51253667,S, ,1P,35006310,0,1,7775
1816,PL1 2JE,PLYMOUTH,,,Hoegate Place,,1,,,,,,18912576,S, ,1A,11751984,0,1,7775
1817,PL1 2JF,PLYMOUTH,,,Citadel Road East,,201,,,,,,18912580,S, ,1A,11751985,0,1,7775
1818,PL1 2JF,PLYMOUTH,,,Citadel Road East,,203,,,,,,18912581,S, ,1B,11751986,0,1,7775
1819,PL1 2JF,PLYMOUTH,,,Citadel Road East,,205,,,,,,18912582,S, ,1D,11751987,0,1,7775
1820,PL1 2JF,PLYMOUTH,,,Citadel Road East,,213,,Flat 1,,,,18912583,S, ,1H,11751991,0,1,7775
1821,PL1 2JF,PLYMOUTH,,,Citadel Road East,,209,,,,,Mayflower Guest House,18912578,S,Y,1F,28385131,1433381,1,7775
1822,PL1 2JF,PLYMOUTH,,,Citadel Road East,,207,,,,,Four Seasons Guest House,18912577,S,Y,1E,28385142,1433390,1,7775
1823,PL1 2JF,PLYMOUTH,,,Citadel Road East,,211,,,,,Hoe Park House,18912579,S,Y,1G,28386740,1433955,1,7775
1824,PL1 2JF,PLYMOUTH,,,Citadel Road East,,213,,Flat 2,,,,51792659,S, ,1J,35662880,0,1,7775
1825,PL1 2JF,PLYMOUTH,,,Citadel Road East,, ,203a,,,,,54757095,S, ,1L,39241772,0,1,7775
1826,PL1 2JG,PLYMOUTH,,,Blackfriars Ope,, ,Latimer House,Flat 1,,,,18912584,S, ,1A,30069943,0,1,7775
1827,PL1 2JG,PLYMOUTH,,,Blackfriars Ope,, ,Latimer House,Flat 2,,,,18912585,S, ,1B,30069944,0,1,7775
1828,PL1 2JG,PLYMOUTH,,,Blackfriars Ope,, ,Latimer House,Flat 3,,,,18912586,S, ,1D,30069945,0,1,7775
1829,PL1 2JL,PLYMOUTH,,,Parade,,12,,,,,Three Crowns,18912590,S,Y,1F,30149158,2156806,1,7775
1830,PL1 2JL,PLYMOUTH,,,Parade,,7,,,,,Rockets & Rascals,18912588,S,Y,1D,31710636,2569965,1,7775
1831,PL1 2JL,PLYMOUTH,,,Parade,,10,,,,,The Live Lounge,18912589,S,Y,1G,31713752,2570706,1,7775
1832,PL1 2JL,PLYMOUTH,,,Parade,,11,,,,,O M G Plymouth,18912591,S,Y,1A,32815647,2767931,1,7775
1833,PL1 2JL,PLYMOUTH,,,Parade,, ,7a,,,,,51792678,S, ,1H,35662907,0,1,7775
1834,PL1 2JL,PLYMOUTH,,,Parade,,8,,,,,The Blue Bar & Grill,51792679,S,Y,1J,35662909,3246723,1,7775
1835,PL1 2JL,PLYMOUTH,,,Parade,,9,,,,,,18912587,S, ,1E,40278896,0,1,7775
1836,PL1 2JN,PLYMOUTH,,,Parade,,23,,,,,,18912594,S, ,1A,18510004,0,3,7775
1837,PL1 2JN,PLYMOUTH,,,Parade,,21,,,,,,51792674,S, ,1F,35662900,0,1,7775
1838,PL1 2JN,PLYMOUTH,,,Parade,,25,,,,,Royal Plymouth Corinthian Yacht Club Ltd,18912595,S,Y,1P,41520540,4192854,1,7775
1839,PL1 2JN,PLYMOUTH,,,Parade,,22,,,,,,57161059,S, ,1Q,41887606,0,1,7775
1840,PL1 2JT,PLYMOUTH,,,Southside Street,Mitre Court,1,,,,,,28496887,S, ,1A,33512577,0,1,7775
1841,PL1 2JT,PLYMOUTH,,,Southside Street,Mitre Court,2,,,,,,28496888,S, ,1B,33512578,0,1,7775
1842,PL1 2JT,PLYMOUTH,,,Southside Street,Mitre Court,3,,,,,,28496889,S, ,1D,33512579,0,1,7775
1843,PL1 2JT,PLYMOUTH,,,Southside Street,Mitre Court,4,,,,,,28496890,S, ,1E,33512580,0,1,7775
1844,PL1 2JT,PLYMOUTH,,,Southside Street,Mitre Court,5,,,,,,28496891,S, ,1F,33512581,0,1,7775
1845,PL1 2JT,PLYMOUTH,,,Southside Street,Mitre Court,6,,,,,,28496892,S, ,1G,33512582,0,1,7775
1846,PL1 2JT,PLYMOUTH,,,Southside Street,Mitre Court,7,,,,,,28496893,S, ,1H,33512583,0,1,7775
1847,PL1 2JT,PLYMOUTH,,,Southside Street,Mitre Court,8,,,,,,28496894,S, ,1J,33512584,0,1,7775
1848,PL1 2JT,PLYMOUTH,,,Southside Street,Mitre Court,9,,,,,,28496895,S, ,1L,33512585,0,1,7775
1849,PL1 2JU,PLYMOUTH,,,Madeira Road,,74,,,,,The Terrace,18912604,S,Y,1A,32335155,2730055,1,7775
1850,PL1 2JW,PLYMOUTH,,,Parade,,18,,,,,The Bookcupboard,18912598,S,Y,1D,32199564,2696593,1,7775
1851,PL1 2JW,PLYMOUTH,,,Parade,,17,The Gallery,,,,Michael Wood Fine Art,50245576,S,Y,1G,33873047,2934956,1,7775
1852,PL1 2JW,PLYMOUTH,,,Parade,,15,,,,,Barbican Fabrics,18912599,S,Y,1A,37813717,3670213,1,7775
1853,PL1 2JW,PLYMOUTH,,,Parade,,15,,Flat 1,,,,54372801,S, ,1J,38778997,0,1,7775
1854,PL1 2JW,PLYMOUTH,,,Parade,,15,,Flat 2,,,,54372802,S, ,1L,38778998,0,1,7775
1855,PL1 2JW,PLYMOUTH,,,Parade,,14,,,,,Blends Arts,18912596,S,Y,1F,40336575,4058592,1,7775
1856,PL1 2JY,PLYMOUTH,,,Citadel Ope,, ,1a,,,,,18912601,S, ,1Y,25388480,0,1,7775
1857,PL1 2JY,PLYMOUTH,,,Citadel Ope,, ,1b,,,,,18912602,S, ,1Z,25388481,0,1,7775
1858,PL1 2JY,PLYMOUTH,,,Citadel Ope,,1,,,,,,51792669,S, ,2A,35662892,0,1,7775
1859,PL1 2JY,PLYMOUTH,,,Citadel Ope,,4,,,,,,54255328,S, ,2D,38878145,0,1,7775
1860,PL1 2JZ,PLYMOUTH,,,Quay Road,,11,,,,,,18912607,S, ,1A,11751992,0,6,7775
1861,PL1 2JZ,PLYMOUTH,,,Quay Road,,5,,,,,,18912609,S, ,1P,24620991,0,5,7775
1862,PL1 2JZ,PLYMOUTH,,,Quay Road,,7,,,,,The Cider Press,18912605,S,Y,1D,31710649,2569970,1,7775
1863,PL1 2JZ,PLYMOUTH,,,Quay Road,,6,,,,,Brewer & Bean,18912603,S,Y,1T,31711677,2570169,1,7775
1864,PL1 2JZ,PLYMOUTH,,,Quay Road,, ,7a,,,,,18912610,S, ,1U,31713754,0,1,7775
1865,PL1 2JZ,PLYMOUTH,,,Quay Road,, ,08-Sep,Flat 1-6,,,,51726054,S, ,1X,35561647,0,6,7775
1866,PL1 2JZ,PLYMOUTH,,,Quay Road,,10,,,,,Barcuda,18912606,S,Y,1R,35662906,3246722,1,7775
1867,PL1 2JZ,PLYMOUTH,,,Quay Road,, ,08-Sep,,,,,18912611,S, ,1W,37813726,0,1,7775
1868,PL1 2JZ,PLYMOUTH,,,Quay Road,,4,,,,,The Ship Inn,53605647,S,Y,1Y,37813963,3670235,1,7775
1869,PL1 2LA,PLYMOUTH,,,Southside Street,,1,,,,,,18912624,S, ,1A,11751995,0,1,7775
1870,PL1 2LA,PLYMOUTH,,,Southside Street,,3,,,,,,18912628,S, ,1G,11752000,0,1,7775
1871,PL1 2LA,PLYMOUTH,,,Southside Street,,65,,Flat 1-2,,,,18912634,S, ,1N,11752004,0,2,7775
1872,PL1 2LA,PLYMOUTH,,,Southside Street,, ,56b,,,,,18912630,S, ,1T,26852966,0,1,7775
1873,PL1 2LA,PLYMOUTH,,,Southside Street,,55,,,,,Queens Arms,18912621,S,Y,1S,28128381,1339500,1,7775
1874,PL1 2LA,PLYMOUTH,,,Southside Street,, ,10-Nov,,,,House That Jack Built,18912617,S,Y,1D,30842040,2367252,1,7775
1875,PL1 2LA,PLYMOUTH,,,Southside Street,, ,10-Nov,,,,Crystal Dragon,18912618,S,Y,2Y,30842040,4114780,1,7775
1876,PL1 2LA,PLYMOUTH,,,Southside Street,, ,10-Nov,,,,Katie Ann Designs,53477752,S,Y,2Z,30842040,4114781,1,7775
1877,PL1 2LA,PLYMOUTH,,,Southside Street,, ,10-Nov,,,,Diamond Dogs & Cat People,56192957,S,Y,3A,30842040,4114782,1,7775
1878,PL1 2LA,PLYMOUTH,,,Southside Street,,56,,Flat A,,,,18912614,S, ,1Z,31288039,0,1,7775
1879,PL1 2LA,PLYMOUTH,,,Southside Street,,56,,Flat C,,,,18912615,S, ,2A,31288040,0,1,7775
1880,PL1 2LA,PLYMOUTH,,,Southside Street,, ,57-59,,,,Gog & Magog,18912616,S,Y,2J,31711680,2570708,1,7775
1881,PL1 2LA,PLYMOUTH,,,Southside Street,,12,,,,,Bora Beads,18912625,S,Y,1E,32902512,2791969,1,7775
1882,PL1 2LA,PLYMOUTH,,,Southside Street,,65,,,,,Atwell Martin,50628528,S,Y,2N,34291081,3018698,1,7775
1883,PL1 2LA,PLYMOUTH,,,Southside Street,,58,,,,,Chocaccino Chocolate Cafe & Shop,18912632,S,Y,1X,34808384,3090991,1,7775
1884,PL1 2LA,PLYMOUTH,,,Southside Street,,57,,,,,Clay Art,18912631,S,Y,1R,35349858,3183525,1,7775
1885,PL1 2LA,PLYMOUTH,,,Southside Street,,14,,,,,St. Lukes,18912613,S,Y,2D,38307562,3753701,1,7775
1886,PL1 2LA,PLYMOUTH,,,Southside Street,,11,,,,,Peardrops Jewellery,54647972,S,Y,2T,39105070,3886088,1,7775
1887,PL1 2LA,PLYMOUTH,,,Southside Street,,6,,,,,Trinity Mortgages,51459948,S,Y,2U,39390553,3931938,1,7775
1888,PL1 2LA,PLYMOUTH,,,Southside Street,,58,,Flat 1-4,,,,55627353,S, ,2W,40241463,0,4,7775
1889,PL1 2LA,PLYMOUTH,,,Southside Street,,4,,,,,,18912619,S, ,1H,40282598,0,1,7775
1890,PL1 2LA,PLYMOUTH,,,Southside Street,,5,,,,,The Bottling Plant,18912629,S,Y,2E,40873903,4114540,1,7775
1891,PL1 2LA,PLYMOUTH,,,Southside Street,,13,,Flat 1,,,,18912626,S, ,1F,40873906,0,1,7775
1892,PL1 2LA,PLYMOUTH,,,Southside Street,,56,,,,,,18912623,S, ,1Y,40873929,0,1,7775
1893,PL1 2LA,PLYMOUTH,,,Southside Street,,60,,,,,Barbican Kitchen Ltd,56192956,S,Y,2X,40875466,4114779,1,7775
1894,PL1 2LA,PLYMOUTH,,,Southside Street,,63,,,,,,56192967,S, ,3B,40875477,0,1,7775
1895,PL1 2LA,PLYMOUTH,,,Southside Street,,13,,Flat 2,,,,57161021,S, ,3D,41887567,0,1,7775
1896,PL1 2LA,PLYMOUTH,,,Southside Street,,13,,Flat 3,,,,57161022,S, ,3E,41887568,0,1,7775
1897,PL1 2LA,PLYMOUTH,,,Southside Street,,13,,Flat 4,,,,57161042,S, ,3F,41887588,0,1,7775
1898,PL1 2LA,PLYMOUTH,,,Southside Street,,13,,Flat 5,,,,57161043,S, ,3G,41887589,0,1,7775
1899,PL1 2LA,PLYMOUTH,,,Southside Street,,13,,Flat 6,,,,57161044,S, ,3H,41887590,0,1,7775
1900,PL1 2LB,PLYMOUTH,,,Southside Street,, ,51a,,,,,18912641,S, ,1H,18510014,0,1,7775
1901,PL1 2LB,PLYMOUTH,,,Southside Street,, ,51b,,,,,18912642,S, ,1J,18510015,0,1,7775
1902,PL1 2LB,PLYMOUTH,,,Southside Street,, ,51c,,,,,18912643,S, ,1L,18510016,0,1,7775
1903,PL1 2LB,PLYMOUTH,,,Southside Street,, ,51d,,,,,18912644,S, ,1N,18510017,0,1,7775
1904,PL1 2LB,PLYMOUTH,,,Southside Street,, ,51e,,,,,18912645,S, ,1P,18510018,0,1,7775
1905,PL1 2LB,PLYMOUTH,,,Southside Street,,18,,,,,R N L I,18912636,S,Y,1D,30842039,2367251,1,7775
1906,PL1 2LB,PLYMOUTH,,,Southside Street,,16,,,,,Armada Framing,18912635,S,Y,1B,31712127,2570300,1,7775
1907,PL1 2LB,PLYMOUTH,,,Southside Street,, ,53a,,,,,18912646,S, ,1R,31713755,0,3,7775
1908,PL1 2LB,PLYMOUTH,,,Southside Street,, ,54a,,,,,18912647,S, ,1S,31713756,0,1,7775
1909,PL1 2LB,PLYMOUTH,,,Southside Street,,18,,Flat,,,,50465820,S, ,1T,34096648,0,1,7775
1910,PL1 2LB,PLYMOUTH,,,Southside Street,, ,16a,,,,,51788515,S, ,1U,35658121,0,1,7775
1911,PL1 2LB,PLYMOUTH,,,Southside Street,, ,52b,,,,,52800771,S, ,1W,36889756,0,1,7775
1912,PL1 2LB,PLYMOUTH,,,Southside Street,, ,15a,,,,,54255336,S, ,1Y,38634751,0,1,7775
1913,PL1 2LB,PLYMOUTH,,,Southside Street,,15,,,,,Barbican Bakehouse,18912638,S,Y,1A,40873930,4114542,1,7775
1914,PL1 2LB,PLYMOUTH,,,Southside Street,,53,,,,,,53602657,S, ,1X,40873931,0,1,7775
1915,PL1 2LB,PLYMOUTH,,,Southside Street,,54,,,,,Ice Cream Workshop,18912639,S,Y,1G,40873932,4114543,1,7775
1916,PL1 2LB,PLYMOUTH,,,Southside Street,,52,,,,,,18912637,S, ,1E,40873933,0,1,7775
